Source,Statistic,Match,Count
total,rsa.length,2084,63
total,rsa.length,1096,63
total,rsa.length,4192,60
total,rsa.length,4196,54
total,rsa.length,5000,53
total,rsa.length,8092,51
total,rsa.length,4060,51
total,rsa.length,4049,51
total,rsa.length,256,51
total,rsa.length,4996,50
total,rsa.length,15360,47
total,rsa.length,2058,44
total,rsa.length,2040,44
total,rsa.length,2045,40
total,rsa.length,2014,37
total,rsa.length,8000,37
total,rsa.length,3000,36
total,rsa.length,3071,35
total,rsa.length,2848,35
total,rsa.length,1048,33
total,rsa.length,4036,33
total,rsa.length,2038,31
total,rsa.length,2000,30
total,rsa.length,1028,28
total,rsa.length,3200,28
total,rsa.length,1234,28
total,rsa.length,4089,27
total,rsa.length,4093,27
total,rsa.length,4006,27
total,rsa.length,4026,26
total,rsa.length,12288,25
total,rsa.length,4099,25
total,rsa.length,10000,25
total,rsa.length,4066,23
total,rsa.length,6096,22
total,rsa.length,768,22
total,rsa.length,4080,21
total,rsa.length,2948,21
total,rsa.length,7096,20
total,rsa.length,8191,19
total,rsa.length,1536,19
total,rsa.length,8128,19
total,rsa.length,4064,19
total,rsa.length,512,18
total,rsa.length,9999,18
total,rsa.length,7680,17
total,rsa.length,7168,17
total,rsa.length,1040,17
total,rsa.length,4076,16
total,rsa.length,2064,16
total,rsa.length,2050,16
total,rsa.length,4960,15
total,rsa.length,4029,14
total,rsa.length,9096,14
total,rsa.length,9192,13
total,rsa.length,2560,13
total,rsa.length,3048,12
total,rsa.length,1039,12
total,rsa.length,2023,12
total,rsa.length,4696,12
total,rsa.length,4091,12
total,rsa.length,2408,12
total,rsa.length,6049,12
total,rsa.length,8912,11
total,rsa.length,3076,11
total,rsa.length,8172,11
total,rsa.length,5012,11
total,rsa.length,4608,11
total,rsa.length,3232,11
total,rsa.length,4016,11
total,rsa.length,3022,11
total,rsa.length,4024,11
total,rsa.length,2080,11
total,rsa.length,6000,10
total,rsa.length,2042,10
total,rsa.length,4200,10
total,rsa.length,4088,10
total,rsa.length,2008,10
total,rsa.length,9064,9
total,rsa.length,4084,9
total,rsa.length,9216,9
total,rsa.length,4986,9
total,rsa.length,2094,9
total,rsa.length,4019,9
total,rsa.length,3192,9
total,rsa.length,9046,9
total,rsa.length,3840,8
total,rsa.length,2098,8
total,rsa.length,4050,8
total,rsa.length,8193,8
total,rsa.length,9000,8
total,rsa.length,2222,8
total,rsa.length,8182,8
total,rsa.length,4100,8
total,rsa.length,9182,8
total,rsa.length,4082,8
total,rsa.length,12000,7
total,rsa.length,8129,7
total,rsa.length,5555,7
total,rsa.length,8048,7
total,rsa.length,4496,7
total,rsa.length,4296,7
total,rsa.length,2051,6
total,rsa.length,1025,6
total,rsa.length,5192,6
total,rsa.length,5048,6
total,rsa.length,4039,6
total,rsa.length,4444,6
total,rsa.length,2500,6
total,rsa.length,1998,6
total,rsa.length,4690,6
total,rsa.length,2022,6
total,rsa.length,6969,5
total,rsa.length,6666,5
total,rsa.length,255,5
total,rsa.length,4072,5
total,rsa.length,9001,5
total,rsa.length,4012,5
total,rsa.length,3092,5
total,rsa.length,1994,5
total,rsa.length,2041,5
total,rsa.length,6084,5
total,rsa.length,7999,5
total,rsa.length,8012,5
total,rsa.length,4062,5
total,rsa.length,2512,5
total,rsa.length,14096,5
total,rsa.length,8184,5
total,rsa.length,3333,5
total,rsa.length,3078,5
total,rsa.length,4058,5
total,rsa.length,2020,5
total,rsa.length,2021,5
total,rsa.length,2087,5
total,rsa.length,2480,5
total,rsa.length,2304,4
total,rsa.length,7777,4
total,rsa.length,1280,4
total,rsa.length,16000,4
total,rsa.length,2054,4
total,rsa.length,4040,4
total,rsa.length,2001,4
total,rsa.length,4002,4
total,rsa.length,4009,4
total,rsa.length,4128,4
total,rsa.length,8194,4
total,rsa.length,3070,4
total,rsa.length,6192,4
total,rsa.length,16383,4
total,rsa.length,4063,4
total,rsa.length,1204,4
total,rsa.length,1496,4
total,rsa.length,2026,4
total,rsa.length,6543,3
total,rsa.length,1110,3
total,rsa.length,4864,3
total,rsa.length,3584,3
total,rsa.length,8132,3
total,rsa.length,3104,3
total,rsa.length,13312,3
total,rsa.length,7776,3
total,rsa.length,2044,3
total,rsa.length,8046,3
total,rsa.length,4065,3
total,rsa.length,10024,3
total,rsa.length,2052,3
total,rsa.length,16284,3
total,rsa.length,2432,3
total,rsa.length,1152,3
total,rsa.length,9086,3
total,rsa.length,3084,3
total,rsa.length,4001,3
total,rsa.length,10004,3
total,rsa.length,8152,3
total,rsa.length,3073,3
total,rsa.length,2256,3
total,rsa.length,4079,3
total,rsa.length,4567,3
total,rsa.length,2055,3
total,rsa.length,4038,3
total,rsa.length,2005,3
total,rsa.length,4022,3
total,rsa.length,1999,3
total,rsa.length,4059,3
total,rsa.length,8080,3
total,rsa.length,4112,3
total,rsa.length,4999,3
total,rsa.length,4966,3
total,rsa.length,6048,3
total,rsa.length,2025,3
total,rsa.length,2015,3
total,rsa.length,1997,3
total,rsa.length,2043,3
total,rsa.length,6968,3
total,rsa.length,1993,3
total,rsa.length,9600,3
total,rsa.length,1738,3
total,rsa.length,3012,3
total,rsa.length,3456,2
total,rsa.length,6094,2
total,rsa.length,2036,2
total,rsa.length,4224,2
total,rsa.length,2099,2
total,rsa.length,2012,2
total,rsa.length,3344,2
total,rsa.length,2112,2
total,rsa.length,2368,2
total,rsa.length,8138,2
total,rsa.length,2072,2
total,rsa.length,2400,2
total,rsa.length,4023,2
total,rsa.length,4480,2
total,rsa.length,3137,2
total,rsa.length,1000,2
total,rsa.length,4321,2
total,rsa.length,3968,2
total,rsa.length,4352,2
total,rsa.length,2063,2
total,rsa.length,4008,2
total,rsa.length,7996,2
total,rsa.length,16184,2
total,rsa.length,1200,2
total,rsa.length,8198,2
total,rsa.length,9128,2
total,rsa.length,3087,2
total,rsa.length,3141,2
total,rsa.length,5378,2
total,rsa.length,4320,2
total,rsa.length,1995,2
total,rsa.length,2606,2
total,rsa.length,2088,2
total,rsa.length,4124,2
total,rsa.length,5024,2
total,rsa.length,8045,2
total,rsa.length,4010,2
total,rsa.length,9009,2
total,rsa.length,1221,2
total,rsa.length,2053,2
total,rsa.length,4047,2
total,rsa.length,4312,2
total,rsa.length,1984,2
total,rsa.length,4916,2
total,rsa.length,16300,2
total,rsa.length,2648,2
total,rsa.length,9162,2
total,rsa.length,2345,2
total,rsa.length,2060,2
total,rsa.length,9196,2
total,rsa.length,3900,2
total,rsa.length,4968,2
total,rsa.length,2069,2
total,rsa.length,2039,2
total,rsa.length,5132,2
total,rsa.length,6656,2
total,rsa.length,4829,2
total,rsa.length,1324,2
total,rsa.length,2002,2
total,rsa.length,13864,2
total,rsa.length,2407,2
total,rsa.length,8097,2
total,rsa.length,8024,2
total,rsa.length,2019,2
total,rsa.length,4168,2
total,rsa.length,1608,2
total,rsa.length,4822,2
total,rsa.length,1092,2
total,rsa.length,1892,2
total,rsa.length,1034,2
total,rsa.length,2610,2
total,rsa.length,3095,2
total,rsa.length,4034,2
total,rsa.length,4422,2
total,rsa.length,5354,2
total,rsa.length,4806,2
total,rsa.length,1488,2
total,rsa.length,1920,2
total,rsa.length,3328,2
total,rsa.length,2496,2
total,rsa.length,8888,2
total,rsa.length,2078,2
total,rsa.length,1032,2
total,rsa.length,2346,2
total,rsa.length,8188,2
total,rsa.length,2488,2
total,rsa.length,1027,2
total,rsa.length,2086,2
total,rsa.length,12345,2
total,rsa.length,4020,2
total,rsa.length,2525,2
total,rsa.length,2003,2
total,rsa.length,1996,2
total,rsa.length,7000,2
total,rsa.length,8305,2
total,rsa.length,4600,2
total,rsa.length,1026,2
total,rsa.length,3085,2
total,rsa.length,4030,2
total,rsa.length,1111,2
total,rsa.length,4869,2
total,rsa.length,2004,2
total,rsa.length,3454,2
total,rsa.length,4564,2
total,rsa.length,3098,2
total,rsa.length,1212,2
total,rsa.length,5049,2
total,rsa.length,4018,2
total,rsa.length,9054,2
total,rsa.length,9501,2
total,rsa.length,7914,1
total,rsa.length,5462,1
total,rsa.length,15000,1
total,rsa.length,5196,1
total,rsa.length,14360,1
total,rsa.length,13560,1
total,rsa.length,14000,1
total,rsa.length,8773,1
total,rsa.length,5950,1
total,rsa.length,7838,1
total,rsa.length,8179,1
total,rsa.length,5557,1
total,rsa.length,3700,1
total,rsa.length,3979,1
total,rsa.length,1500,1
total,rsa.length,9920,1
total,rsa.length,2709,1
total,rsa.length,2504,1
total,rsa.length,1144,1
total,rsa.length,1535,1
total,rsa.length,3673,1
total,rsa.length,1432,1
total,rsa.length,6782,1
total,rsa.length,1719,1
total,rsa.length,6114,1
total,rsa.length,4557,1
total,rsa.length,2577,1
total,rsa.length,3102,1
total,rsa.length,1768,1
total,rsa.length,8532,1
total,rsa.length,5119,1
total,rsa.length,15934,1
total,rsa.length,2031,1
total,rsa.length,1050,1
total,rsa.length,1258,1
total,rsa.length,1129,1
total,rsa.length,1392,1
total,rsa.length,716,1
total,rsa.length,3184,1
total,rsa.length,10101,1
total,rsa.length,4025,1
total,rsa.length,2464,1
total,rsa.length,1647,1
total,rsa.length,4858,1
total,rsa.length,7552,1
total,rsa.length,12291,1
total,rsa.length,4732,1
total,rsa.length,4290,1
total,rsa.length,1030,1
total,rsa.length,3011,1
total,rsa.length,2158,1
total,rsa.length,1047,1
total,rsa.length,4747,1
total,rsa.length,3982,1
total,rsa.length,2100,1
total,rsa.length,4184,1
total,rsa.length,9099,1
total,rsa.length,4987,1
total,rsa.length,1203,1
total,rsa.length,3144,1
total,rsa.length,8356,1
total,rsa.length,8135,1
total,rsa.length,3075,1
total,rsa.length,7556,1
total,rsa.length,8042,1
total,rsa.length,1410,1
total,rsa.length,2067,1
total,rsa.length,5003,1
total,rsa.length,3040,1
total,rsa.length,8137,1
total,rsa.length,3097,1
total,rsa.length,4808,1
total,rsa.length,8967,1
total,rsa.length,6191,1
total,rsa.length,10628,1
total,rsa.length,13952,1
total,rsa.length,14336,1
total,rsa.length,4406,1
total,rsa.length,1411,1
total,rsa.length,3872,1
total,rsa.length,9485,1
total,rsa.length,8456,1
total,rsa.length,4389,1
total,rsa.length,1209,1
total,rsa.length,8126,1
total,rsa.length,3001,1
total,rsa.length,1357,1
total,rsa.length,7116,1
total,rsa.length,5090,1
total,rsa.length,1987,1
total,rsa.length,1222,1
total,rsa.length,4373,1
total,rsa.length,9068,1
total,rsa.length,3069,1
total,rsa.length,2579,1
total,rsa.length,3033,1
total,rsa.length,2911,1
total,rsa.length,6893,1
total,rsa.length,6120,1
total,rsa.length,6200,1
total,rsa.length,7798,1
total,rsa.length,8022,1
total,rsa.length,4158,1
total,rsa.length,4492,1
total,rsa.length,3818,1
total,rsa.length,2981,1
total,rsa.length,2989,1
total,rsa.length,16334,1
total,rsa.length,13405,1
total,rsa.length,2333,1
total,rsa.length,16364,1
total,rsa.length,3824,1
total,rsa.length,4408,1
total,rsa.length,6517,1
total,rsa.length,8120,1
total,rsa.length,1595,1
total,rsa.length,9048,1
total,rsa.length,4585,1
total,rsa.length,1337,1
total,rsa.length,4716,1
total,rsa.length,1042,1
total,rsa.length,1036,1
total,rsa.length,12343,1
total,rsa.length,12228,1
total,rsa.length,1640,1
total,rsa.length,8091,1
total,rsa.length,2622,1
total,rsa.length,10231,1
total,rsa.length,9212,1
total,rsa.length,1888,1
total,rsa.length,7046,1
total,rsa.length,1991,1
total,rsa.length,5280,1
total,rsa.length,8214,1
total,rsa.length,1283,1
total,rsa.length,3112,1
total,rsa.length,14650,1
total,rsa.length,3002,1
total,rsa.length,3608,1
total,rsa.length,8090,1
total,rsa.length,7462,1
total,rsa.length,2323,1
total,rsa.length,8158,1
total,rsa.length,3528,1
total,rsa.length,3165,1
total,rsa.length,3830,1
total,rsa.length,3672,1
total,rsa.length,3247,1
total,rsa.length,3876,1
total,rsa.length,3321,1
total,rsa.length,8162,1
total,rsa.length,511,1
total,rsa.length,8094,1
total,rsa.length,10124,1
total,rsa.length,4920,1
total,rsa.length,2774,1
total,rsa.length,2690,1
total,rsa.length,3860,1
total,rsa.length,2929,1
total,rsa.length,2999,1
total,rsa.length,8112,1
total,rsa.length,3577,1
total,rsa.length,6032,1
total,rsa.length,8069,1
total,rsa.length,8496,1
total,rsa.length,5067,1
total,rsa.length,1091,1
total,rsa.length,4054,1
total,rsa.length,9194,1
total,rsa.length,5001,1
total,rsa.length,8989,1
total,rsa.length,3692,1
total,rsa.length,6097,1
total,rsa.length,4568,1
total,rsa.length,3047,1
total,rsa.length,8291,1
total,rsa.length,4105,1
total,rsa.length,5174,1
total,rsa.length,9406,1
total,rsa.length,2204,1
total,rsa.length,2505,1
total,rsa.length,4111,1
total,rsa.length,7200,1
total,rsa.length,4197,1
total,rsa.length,2589,1
total,rsa.length,4848,1
total,rsa.length,13337,1
total,rsa.length,8492,1
total,rsa.length,3114,1
total,rsa.length,3115,1
total,rsa.length,8878,1
total,rsa.length,1540,1
total,rsa.length,1639,1
total,rsa.length,2351,1
total,rsa.length,2037,1
total,rsa.length,4383,1
total,rsa.length,8292,1
total,rsa.length,4104,1
total,rsa.length,9567,1
total,rsa.length,4877,1
total,rsa.length,3889,1
total,rsa.length,6500,1
total,rsa.length,5123,1
total,rsa.length,4238,1
total,rsa.length,4930,1
total,rsa.length,3931,1
total,rsa.length,8746,1
total,rsa.length,1501,1
total,rsa.length,3094,1
total,rsa.length,6999,1
total,rsa.length,4532,1
total,rsa.length,3303,1
total,rsa.length,7639,1
total,rsa.length,16382,1
total,rsa.length,9788,1
total,rsa.length,4070,1
total,rsa.length,4297,1
total,rsa.length,13874,1
total,rsa.length,16135,1
total,rsa.length,3172,1
total,rsa.length,15424,1
total,rsa.length,9819,1
total,rsa.length,4004,1
total,rsa.length,8708,1
total,rsa.length,3693,1
total,rsa.length,7855,1
total,rsa.length,9109,1
total,rsa.length,7550,1
total,rsa.length,4892,1
total,rsa.length,4241,1
total,rsa.length,4453,1
total,rsa.length,5702,1
total,rsa.length,2212,1
total,rsa.length,15777,1
total,rsa.length,2148,1
total,rsa.length,3128,1
total,rsa.length,6072,1
total,rsa.length,1568,1
total,rsa.length,3056,1
total,rsa.length,2555,1
total,rsa.length,7177,1
total,rsa.length,3016,1
total,rsa.length,1949,1
total,rsa.length,2994,1
total,rsa.length,2071,1
total,rsa.length,1033,1
total,rsa.length,4148,1
total,rsa.length,8544,1
total,rsa.length,7891,1
total,rsa.length,4085,1
total,rsa.length,2143,1
total,rsa.length,8032,1
total,rsa.length,3542,1
total,rsa.length,4777,1
total,rsa.length,2229,1
total,rsa.length,1810,1
total,rsa.length,5724,1
total,rsa.length,7148,1
total,rsa.length,2719,1
total,rsa.length,4872,1
total,rsa.length,2322,1
total,rsa.length,10960,1
total,rsa.length,4194,1
total,rsa.length,7332,1
total,rsa.length,4127,1
total,rsa.length,3684,1
total,rsa.length,7866,1
total,rsa.length,1945,1
total,rsa.length,4198,1
total,rsa.length,12853,1
total,rsa.length,4032,1
total,rsa.length,2248,1
total,rsa.length,2074,1
total,rsa.length,5020,1
total,rsa.length,3031,1
total,rsa.length,2550,1
total,rsa.length,1978,1
total,rsa.length,4942,1
total,rsa.length,3182,1
total,rsa.length,1138,1
total,rsa.length,6001,1
total,rsa.length,1590,1
total,rsa.length,2188,1
total,rsa.length,4231,1
total,rsa.length,8122,1
total,rsa.length,4015,1
total,rsa.length,10005,1
total,rsa.length,5023,1
total,rsa.length,16354,1
total,rsa.length,5979,1
total,rsa.length,3238,1
total,rsa.length,8645,1
total,rsa.length,9942,1
total,rsa.length,2092,1
total,rsa.length,4648,1
total,rsa.length,6128,1
total,rsa.length,4150,1
total,rsa.length,1231,1
total,rsa.length,2115,1
total,rsa.length,8008,1
total,rsa.length,8028,1
total,rsa.length,8954,1
total,rsa.length,4239,1
total,rsa.length,2294,1
total,rsa.length,3659,1
total,rsa.length,4045,1
total,rsa.length,1698,1
total,rsa.length,1977,1
total,rsa.length,4225,1
total,rsa.length,5150,1
total,rsa.length,1926,1
total,rsa.length,2618,1
total,rsa.length,8004,1
total,rsa.length,1378,1
total,rsa.length,6142,1
total,rsa.length,5556,1
total,rsa.length,4488,1
total,rsa.length,9957,1
total,rsa.length,9991,1
total,rsa.length,4232,1
total,rsa.length,9998,1
total,rsa.length,2057,1
total,rsa.length,3601,1
total,rsa.length,2192,1
total,rsa.length,2699,1
total,rsa.length,16348,1
total,rsa.length,1611,1
total,rsa.length,2162,1
total,rsa.length,4141,1
total,rsa.length,10090,1
total,rsa.length,5050,1
total,rsa.length,3306,1
total,rsa.length,7040,1
total,rsa.length,4043,1
total,rsa.length,5524,1
total,rsa.length,9247,1
total,rsa.length,5387,1
total,rsa.length,16192,1
total,rsa.length,2908,1
total,rsa.length,6266,1
total,rsa.length,8001,1
total,rsa.length,7852,1
total,rsa.length,10148,1
total,rsa.length,9069,1
total,rsa.length,6090,1
total,rsa.length,2412,1
total,rsa.length,8249,1
total,rsa.length,3874,1
total,rsa.length,4055,1
total,rsa.length,1775,1
total,rsa.length,6996,1
total,rsa.length,9113,1
total,rsa.length,4324,1
total,rsa.length,9124,1
total,rsa.length,7864,1
total,rsa.length,3212,1
total,rsa.length,1263,1
total,rsa.length,1771,1
total,rsa.length,10239,1
total,rsa.length,3074,1
total,rsa.length,3080,1
total,rsa.length,5086,1
total,rsa.length,4902,1
total,rsa.length,3248,1
total,rsa.length,9146,1
total,rsa.length,4432,1
total,rsa.length,1098,1
total,rsa.length,5432,1
total,rsa.length,3904,1
total,rsa.length,4187,1
total,rsa.length,2448,1
total,rsa.length,3392,1
total,rsa.length,6518,1
total,rsa.length,1163,1
total,rsa.length,7421,1
total,rsa.length,1911,1
total,rsa.length,4984,1
total,rsa.length,5986,1
total,rsa.length,4302,1
total,rsa.length,7811,1
total,rsa.length,7048,1
total,rsa.length,1623,1
total,rsa.length,2971,1
total,rsa.length,1254,1
total,rsa.length,1509,1
total,rsa.length,2688,1
total,rsa.length,1854,1
total,rsa.length,2313,1
total,rsa.length,1952,1
total,rsa.length,3032,1
total,rsa.length,6058,1
total,rsa.length,2654,1
total,rsa.length,4362,1
total,rsa.length,2205,1
total,rsa.length,5112,1
total,rsa.length,4513,1
total,rsa.length,6555,1
total,rsa.length,4912,1
total,rsa.length,5820,1
total,rsa.length,9422,1
total,rsa.length,1967,1
total,rsa.length,4758,1
total,rsa.length,9696,1
total,rsa.length,9898,1
total,rsa.length,1823,1
total,rsa.length,2128,1
total,rsa.length,5888,1
total,rsa.length,2131,1
total,rsa.length,1126,1
total,rsa.length,3593,1
total,rsa.length,6143,1
total,rsa.length,2077,1
total,rsa.length,6015,1
total,rsa.length,2224,1
total,rsa.length,7826,1
total,rsa.length,14352,1
total,rsa.length,5338,1
total,rsa.length,6161,1
total,rsa.length,1273,1
total,rsa.length,3452,1
total,rsa.length,1219,1
total,rsa.length,3064,1
total,rsa.length,5678,1
total,rsa.length,2406,1
total,rsa.length,1394,1
total,rsa.length,1542,1
total,rsa.length,5032,1
total,rsa.length,4313,1
total,rsa.length,8900,1
total,rsa.length,3062,1
total,rsa.length,6004,1
total,rsa.length,1900,1
total,rsa.length,7298,1
total,rsa.length,10480,1
total,rsa.length,5906,1
total,rsa.length,5420,1
total,rsa.length,1847,1
total,rsa.length,2829,1
total,rsa.length,1808,1
total,rsa.length,1880,1
total,rsa.length,8444,1
total,rsa.length,5046,1
total,rsa.length,3627,1
total,rsa.length,1102,1
total,rsa.length,9448,1
total,rsa.length,12664,1
total,rsa.length,14320,1
total,rsa.length,14902,1
total,rsa.length,13950,1
total,rsa.length,16012,1
total,rsa.length,9320,1
total,rsa.length,6834,1
total,rsa.length,5691,1
total,rsa.length,2727,1
total,rsa.length,9995,1
total,rsa.length,1296,1
total,rsa.length,8095,1
total,rsa.length,4156,1
total,rsa.length,4531,1
total,rsa.length,8801,1
total,rsa.length,1507,1
total,rsa.length,5568,1
total,rsa.length,1609,1
total,rsa.length,6767,1
total,rsa.length,7410,1
total,rsa.length,1857,1
total,rsa.length,1122,1
total,rsa.length,2705,1
total,rsa.length,1833,1
total,rsa.length,4338,1
total,rsa.length,4523,1
total,rsa.length,3026,1
total,rsa.length,1446,1
total,rsa.length,7300,1
total,rsa.length,3789,1
total,rsa.length,4042,1
total,rsa.length,1882,1
total,rsa.length,4900,1
total,rsa.length,8734,1
total,rsa.length,4904,1
total,rsa.length,3697,1
total,rsa.length,4748,1
total,rsa.length,2596,1
total,rsa.length,4800,1
total,rsa.length,6206,1
total,rsa.length,8470,1
total,rsa.length,2068,1
total,rsa.length,2123,1
total,rsa.length,9828,1
total,rsa.length,5689,1
total,rsa.length,6284,1
total,rsa.length,4479,1
total,rsa.length,2109,1
total,rsa.length,3964,1
total,rsa.length,2556,1
total,rsa.length,1912,1
total,rsa.length,14453,1
total,rsa.length,10349,1
total,rsa.length,8070,1
total,rsa.length,2324,1
total,rsa.length,9899,1
total,rsa.length,2796,1
total,rsa.length,2800,1
total,rsa.length,4566,1
total,rsa.length,7248,1
total,rsa.length,5340,1
total,rsa.length,1981,1
total,rsa.length,1322,1
total,rsa.length,6356,1
total,rsa.length,4974,1
total,rsa.length,15384,1
total,rsa.length,3046,1
total,rsa.length,4550,1
total,rsa.length,12225,1
total,rsa.length,4077,1
total,rsa.length,8566,1
total,rsa.length,5500,1
total,rsa.length,3400,1
total,rsa.length,1550,1
total,rsa.length,4118,1
total,rsa.length,6468,1
total,rsa.length,2708,1
total,rsa.length,1201,1
total,rsa.length,7476,1
total,rsa.length,7348,1
total,rsa.length,5488,1
total,rsa.length,9616,1
total,rsa.length,9092,1
total,rsa.length,3079,1
total,rsa.length,7150,1
total,rsa.length,7509,1
total,rsa.length,9211,1
total,rsa.length,2120,1
total,rsa.length,3366,1
total,rsa.length,6623,1
total,rsa.length,3010,1
total,rsa.length,7136,1
total,rsa.length,3548,1
total,rsa.length,1962,1
total,rsa.length,3976,1
total,rsa.length,1067,1
total,rsa.length,1046,1
total,rsa.length,1450,1
total,rsa.length,12360,1
total,rsa.length,7074,1
total,rsa.length,3036,1
total,rsa.length,6124,1
total,rsa.length,3027,1
total,rsa.length,4166,1
total,rsa.length,9049,1
total,rsa.length,8072,1
total,rsa.length,5319,1
total,rsa.length,6925,1
total,rsa.length,4683,1
total,rsa.length,15366,1
total,rsa.length,7890,1
total,rsa.length,2794,1
total,rsa.length,2518,1
total,rsa.length,3407,1
total,rsa.length,2912,1
total,rsa.length,1080,1
total,rsa.length,1538,1
total,rsa.length,4506,1
total,rsa.length,6400,1
total,rsa.length,3369,1
total,rsa.length,9864,1
total,rsa.length,5768,1
total,rsa.length,3215,1
total,rsa.length,5098,1
total,rsa.length,2009,1
total,rsa.length,1631,1
total,rsa.length,3512,1
total,rsa.length,5241,1
total,rsa.length,2704,1
total,rsa.length,5720,1
total,rsa.length,2548,1
total,rsa.length,1369,1
total,rsa.length,16228,1
total,rsa.length,9527,1
total,rsa.length,3195,1
total,rsa.length,4400,1
total,rsa.length,4087,1
total,rsa.length,9745,1
total,rsa.length,4856,1
total,rsa.length,2312,1
total,rsa.length,4126,1
total,rsa.length,4152,1
total,rsa.length,5198,1
total,rsa.length,2626,1
total,rsa.length,1514,1
total,rsa.length,4936,1
total,rsa.length,1932,1
total,rsa.length,9884,1
total,rsa.length,5128,1
total,rsa.length,8049,1
total,rsa.length,8686,1
total,rsa.length,8079,1
total,rsa.length,4595,1
total,rsa.length,8612,1
total,rsa.length,4544,1
total,rsa.length,2524,1
total,rsa.length,1309,1
total,rsa.length,9710,1
total,rsa.length,2643,1
total,rsa.length,5164,1
total,rsa.length,1170,1
total,rsa.length,4138,1
total,rsa.length,2295,1
total,rsa.length,5097,1
total,rsa.length,4946,1
total,rsa.length,6584,1
total,rsa.length,6912,1
total,rsa.length,4500,1
total,rsa.length,2904,1
total,rsa.length,3990,1
total,rsa.length,3296,1
total,rsa.length,3434,1
total,rsa.length,2602,1
total,rsa.length,4894,1
total,rsa.length,8965,1
total,rsa.length,3704,1
total,rsa.length,4673,1
total,rsa.length,4205,1
total,rsa.length,3030,1
total,rsa.length,4680,1
total,rsa.length,1990,1
total,rsa.length,8400,1
total,rsa.length,2007,1
total,rsa.length,4256,1
total,rsa.length,4071,1
total,rsa.length,1908,1
total,rsa.length,2308,1
total,rsa.length,4057,1
total,rsa.length,4137,1
total,rsa.length,3676,1
total,rsa.length,1947,1
total,rsa.length,3196,1
total,rsa.length,3116,1
total,rsa.length,3107,1
total,rsa.length,1302,1
total,rsa.length,9082,1
total,rsa.length,4901,1
total,rsa.length,2810,1
total,rsa.length,9042,1
total,rsa.length,4271,1
total,rsa.length,6565,1
total,rsa.length,1145,1
sshks_users_gitlab,outer_alg,total,6957289
sshks_users_gitlab,outer_alg,ssh-rsa,5272676
sshks_users_gitlab,outer_alg,ssh-ed25519,1646631
sshks_users_gitlab,outer_alg,ecdsa-sha2-nistp256,17887
sshks_users_gitlab,outer_alg,ecdsa-sha2-nistp521,11255
sshks_users_gitlab,outer_alg,ssh-dss,4676
sshks_users_gitlab,outer_alg,sk-ssh-ed25519@openssh.com,2532
sshks_users_gitlab,outer_alg,ecdsa-sha2-nistp384,928
sshks_users_gitlab,outer_alg,sk-ecdsa-sha2-nistp256@openssh.com,704
sshks_users_gitlab,alg,total,6957289
sshks_users_gitlab,alg,rsa,5272676
sshks_users_gitlab,alg,ed25519,1649163
sshks_users_gitlab,alg,ecdsa,30774
sshks_users_gitlab,alg,dsa,4676
sshks_users_gitlab,rsa.e,total,5272676
sshks_users_gitlab,rsa.e,10001,5023968
sshks_users_gitlab,rsa.e,25,173938
sshks_users_gitlab,rsa.e,23,74557
sshks_users_gitlab,rsa.e,11,181
sshks_users_gitlab,rsa.e,40000081,5
sshks_users_gitlab,rsa.e,21,5
sshks_users_gitlab,rsa.e,3,2
sshks_users_gitlab,rsa.e,1f,2
sshks_users_gitlab,rsa.e,10002,2
sshks_users_gitlab,rsa.e,3ffbf,1
sshks_users_gitlab,rsa.e,24001,1
sshks_users_gitlab,rsa.e,7273612d736861322d353132,1
sshks_users_gitlab,rsa.e,3fa3d19d,1
sshks_users_gitlab,rsa.e,3811d3b9,1
sshks_users_gitlab,rsa.e,2b2fc0c5,1
sshks_users_gitlab,rsa.e,cdd32f55,1
sshks_users_gitlab,rsa.e,8b88348f,1
sshks_users_gitlab,rsa.e,bcc136e5,1
sshks_users_gitlab,rsa.e,20801,1
sshks_users_gitlab,rsa.e,65537,1
sshks_users_gitlab,rsa.e,1ffc1,1
sshks_users_gitlab,rsa.e,3ffef,1
sshks_users_gitlab,rsa.e,88001,1
sshks_users_gitlab,rsa.e,ff7ff,1
sshks_users_gitlab,rsa.e,7f001,1
sshks_users_gitlab,rsa.length,total,5272676
sshks_users_gitlab,rsa.length,2048,2267490
sshks_users_gitlab,rsa.length,3072,1502669
sshks_users_gitlab,rsa.length,4096,1439715
sshks_users_gitlab,rsa.length,1024,42071
sshks_users_gitlab,rsa.length,1023,5595
sshks_users_gitlab,rsa.length,8192,5262
sshks_users_gitlab,rsa.length,2047,2031
sshks_users_gitlab,rsa.length,16384,725
sshks_users_gitlab,rsa.length,4098,714
sshks_users_gitlab,rsa.length,4069,663
sshks_users_gitlab,rsa.length,4095,663
sshks_users_gitlab,rsa.length,4048,388
sshks_users_gitlab,rsa.length,4092,258
sshks_users_gitlab,rsa.length,2096,239
sshks_users_gitlab,rsa.length,4086,231
sshks_users_gitlab,rsa.length,4906,230
sshks_users_gitlab,rsa.length,4090,169
sshks_users_gitlab,rsa.length,8096,140
sshks_users_gitlab,rsa.length,4094,135
sshks_users_gitlab,rsa.length,4896,129
sshks_users_gitlab,rsa.length,2018,120
sshks_users_gitlab,rsa.length,2024,114
sshks_users_gitlab,rsa.length,2049,108
